mlp_type,training_size,predictors,nodes,activation,dropout,optimizer,learning_rate,epochs,MSE,R^2,observed_total_runoff,predicted_total_runoff,proportion_runoff_predicted
N11_random_year,11,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,3.341650709664411,0.8107951178311545,557.6852901186583,661.1637,1.1855498217433478
N12_random_year,12,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,1.7579113056431352,0.9004667362493751,557.6852901186583,656.5508,1.1772782837974913
N13_random_year,13,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,1.6970314307913497,0.9039137660405118,557.6852901186581,630.99493,1.131453429492062
N14_random_year,14,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,2.0543256971521924,0.8836836984960806,557.6852901186583,555.6888,0.9964200088907631
N15_random_year,15,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,1.5113558301232286,0.9144267529437927,557.6852901186581,577.1776,1.034952189938311
N16_random_year,16,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,1.2611345189677974,0.9285943299309315,557.6852901186583,558.5946,1.0016305152558995
N17_random_year,17,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,3.2866665159383674,0.8139083330648704,557.6852901186581,713.8915,1.2800973813390228
N18_random_year,18,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,3.5001955654556607,0.801818278728341,557.6852901186583,705.0586,1.264258904157191
N19_random_year,19,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,2.303160926057078,0.8695946017427174,557.6852901186583,653.8196,1.1723808959332822
N20_random_year,20,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,2.120157281685011,0.8799563019855784,557.6852901186583,597.3125,1.071056580805476
N21_random_year,21,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,1.3438222769692858,0.9239125337562951,557.6852901186583,654.7871,1.1741157978824965
N1_random_year,1,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,6.791374601114352,0.6154711120907743,557.6852901186583,793.6925,1.423190675719525
N2_random_year,2,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,10.604380818400573,0.39957799376927083,557.6852901186583,929.2001,1.6661728213137599
N3_random_year,3,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,7.545040274549537,0.5727984220562949,557.6852901186583,794.3739,1.4244125054798724
N4_random_year,4,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,5.887634129965424,0.6666410649707754,557.6852901186583,719.83636,1.2907573097237954
N5_random_year,5,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,7.728641440159353,0.5624028900502712,557.6852901186583,756.1721,1.3559118960798389
N6_random_year,6,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,6.077845520030131,0.6558712608316768,557.6852901186583,725.2399,1.300446581700066
N7_random_year,7,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,5.045797358731569,0.714306018894909,557.6852901186581,658.9506,1.1815815016716498
N8_random_year,8,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,4.919623566258231,0.7214500023964378,557.6852901186583,659.6901,1.182907521859429
N9_random_year,9,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,10.323627343017158,0.415474307550596,557.6852901186583,855.894,1.534725762179393
N10_random_year,10,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,10.848807574900224,0.3857385055400915,557.6852901186583,829.4232,1.4872603464168148
N11_random_year,11,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,11.07039303554576,0.37319229571315893,557.6852901186583,906.7793,1.6259695440094275
N12_random_year,12,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,6.617349597518689,0.6253244400297249,557.6852901186583,679.7023,1.218791821393017
N13_random_year,13,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,6.901756689830412,0.6092212577811446,557.6852901186581,697.75793,1.251167902280247
N14_random_year,14,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,8.149959395259287,0.5385477893900626,557.6852901186583,750.22266,1.345243759415594
N15_random_year,15,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,6.996168162658798,0.6038756627013775,557.6852901186581,796.1744,1.4276409859618227
N16_random_year,16,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,7.26354764187792,0.588736587060195,557.6852901186583,789.6767,1.4159898257480037
N17_random_year,17,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,6.143906363452138,0.6521308836404022,557.6852901186581,682.1178,1.223123166304833
N18_random_year,18,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,5.368873567188537,0.6960133841273463,557.6852901186583,727.42456,1.3043639009953112
N19_random_year,19,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,4.4180503477965845,0.7498491709341977,557.6852901186583,680.5598,1.220329505747449
N20_random_year,20,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,5.4236380088511105,0.6929126112961695,557.6852901186583,710.56714,1.2741364193426874
N21_random_year,21,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,6.218636790824879,0.6478996329999345,557.6852901186583,721.72864,1.294150393570092
N1_random_year,1,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,2.7202940018441,0.8459764497243882,557.6852901186583,586.167,1.0510712808343603
N2_random_year,2,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,2.118602601262192,0.8800443282790982,557.6852901186583,647.85767,1.161690432748873
N3_random_year,3,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,2.0257363696094415,0.8853024315172694,557.6852901186583,592.818,1.06299736368863
N4_random_year,4,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,3.123069335093203,0.8231712357480996,557.6852901186583,578.8454,1.0379427397592973
N5_random_year,5,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,5.368991784425434,0.6960066906454953,557.6852901186583,695.7323,1.2475356838919978
N6_random_year,6,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,1.5001695218651825,0.915060123789449,557.6852901186583,537.8742,0.9644762307223949
N7_random_year,7,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,2.7448726591229695,0.8445848015964533,557.6852901186581,595.8931,1.0685114669505065
N8_random_year,8,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,2.187012253574181,0.8761709610933933,557.6852901186583,663.6183,1.1899512106399919
N9_random_year,9,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,5.579169304556706,0.6841064005236198,557.6852901186583,714.1139,1.2804961942776383
N10_random_year,10,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,2.3984720790232323,0.8641980666068986,557.6852901186583,615.3129,1.1033336151204098
N11_random_year,11,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,1.7718031597800254,0.8996801768948993,557.6852901186583,528.76825,0.9481481023091234
N12_random_year,12,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,1.8580734351312274,0.8947955379243179,557.6852901186583,616.8316,1.1060567939180599
N13_random_year,13,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,2.742542562264115,0.8447167321122151,557.6852901186581,685.2349,1.2287125668503995
N14_random_year,14,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,1.091541398348711,0.9381967238348125,557.6852901186583,578.7722,1.0378115167314708
N15_random_year,15,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,3.846972314910704,0.7821837149393189,557.6852901186581,800.2892,1.435019353657393
N16_random_year,16,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,1.7097602262436087,0.9031930592841979,557.6852901186583,618.1075,1.1083446055725121
N17_random_year,17,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,2.237448950890328,0.8733152259487571,557.6852901186581,764.0193,1.369982857082021
N18_random_year,18,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,5.085187669998396,0.7120757321745527,557.6852901186583,730.15424,1.309258552766363
N19_random_year,19,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,3.117296352353813,0.823498103100157,557.6852901186583,651.9897,1.1690996635752584
N20_random_year,20,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,2.0983856858564702,0.8811890137742322,557.6852901186583,670.7217,1.2026884903935535
N21_random_year,21,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,2.4408931526706708,0.8617961775591514,557.6852901186583,666.51575,1.195146723214626
N1_random_year,1,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,11.040210075827918,0.7683893636944759,1014.6090667329418,773.1029,0.7619712169169174
N2_random_year,2,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,8.868459510213496,0.8139501389826325,1014.6090667329416,1095.3644,1.0795925404154965
N3_random_year,3,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,9.003860404377452,0.8111095873048784,1014.6090667329418,1049.7092,1.0345947645586357
N4_random_year,4,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,10.169348760602446,0.7866590109174805,1014.6090667329418,873.0397,0.8604690234661168
N5_random_year,5,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,9.316760729017757,0.8045453061188873,1014.6090667329418,1065.1685,1.0498314000495879
N6_random_year,6,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,11.047036545029643,0.7682461523910067,1014.6090667329418,792.5579,0.7811461067614259
N7_random_year,7,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,9.006298068060348,0.8110584479848095,1014.6090667329418,1033.761,1.0188761565642743
N8_random_year,8,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,8.934977169869272,0.8125546766343064,1014.6090667329418,1026.9467,1.012159943119987
N9_random_year,9,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,9.095316551301371,0.8091909447937654,1014.609066732942,963.34235,0.9494714543537291
N10_random_year,10,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,9.197590417276306,0.807045359246644,1014.6090667329418,1159.7,1.143001762152716
N11_random_year,11,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,8.74750906202403,0.8164875372815955,1014.6090667329418,950.9637,0.9372710290714731
N12_random_year,12,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,8.7783689122475,0.8158401338809845,1014.6090667329418,1062.8469,1.047543293941291
N13_random_year,13,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,13.933441250034264,0.7076927729018718,1014.6090667329418,1364.6404,1.3449913130123505
N14_random_year,14,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,9.571814323344126,0.7991945813710603,1014.6090667329418,946.7787,0.9331462900997729
N15_random_year,15,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,8.840947369134502,0.8145273113785985,1014.6090667329418,1061.7692,1.0464810534938123
N16_random_year,16,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,10.107692646622441,0.7879524837493336,1014.6090667329418,891.2825,0.8784491484716074
N17_random_year,17,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,9.685165317235642,0.796816610694709,1014.6090667329418,1205.334,1.1879787239199386
N18_random_year,18,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,8.790936825152333,0.8155764738342165,1014.6090667329418,1000.1381,0.9857374188258098
N19_random_year,19,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,8.867824579917887,0.813963459074258,1014.6090667329418,1056.1775,1.040969891620705
N20_random_year,20,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,9.450826184480091,0.8017327703760933,1014.6090667329418,973.6227,0.9596037652207701
N21_random_year,21,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,8.990710043208324,0.8113854664319158,1014.6090667329418,1112.9321,1.0969073364285125
N1_random_year,1,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,6.644664708753139,0.8606027411923349,1014.6090667329418,885.00055,0.8722576786802456
N2_random_year,2,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,6.81104056393128,0.8571123712248238,1014.6090667329416,940.14514,0.9266082597003058
N3_random_year,3,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,6.757313938165365,0.8582394927102597,1014.6090667329418,1153.9337,1.137318553180289
N4_random_year,4,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,6.907937967482018,0.8550795775425842,1014.6090667329418,1094.763,1.0789997599551127
N5_random_year,5,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,6.85336020571116,0.8562245548614087,1014.6090667329418,902.70605,0.8897082475265362
N6_random_year,6,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,6.509428578441926,0.8634398363180388,1014.6090667329418,888.31744,0.8755268141926361
N7_random_year,7,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,6.6448190744262865,0.8605995027818758,1014.6090667329418,984.0719,0.9699025286485864
N8_random_year,8,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,8.003506558888727,0.8320958356727063,1014.6090667329418,962.5458,0.9486863541113437
N9_random_year,9,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,7.517011134795416,0.8423019380892428,1014.609066732942,848.5529,0.8363348459055499
N10_random_year,10,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,6.276274639798539,0.8683311320194282,1014.6090667329418,914.3869,0.9012209055058121
N11_random_year,11,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,6.7043884205400515,0.8593498078881237,1014.6090667329418,1082.3405,1.066756142429041
N12_random_year,12,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,6.114993114294902,0.8717146289356699,1014.6090667329418,977.3065,0.9632345605797028
N13_random_year,13,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,7.272822692143739,0.8474247247203448,1014.6090667329418,802.7716,0.7912127269178173
N14_random_year,14,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,7.7570242236302915,0.8372667454756157,1014.6090667329418,858.4043,0.84604437809636
N15_random_year,15,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,6.413039090901971,0.8654619745191199,1014.6090667329418,988.19653,0.9739677730114659
N16_random_year,16,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,7.220275386758187,0.8485271054497782,1014.6090667329418,1018.01733,1.003359192582822
N17_random_year,17,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,7.629712075356399,0.8399376047680217,1014.6090667329418,1167.612,1.1507999473202082
N18_random_year,18,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,8.016163333547563,0.8318303114107426,1014.6090667329418,803.6673,0.792095521037579
N19_random_year,19,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,7.247747661978117,0.8479507693926972,1014.6090667329418,947.7471,0.9341007304066989
N20_random_year,20,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,7.90824924697903,0.8340942221592519,1014.6090667329418,800.06055,0.7885407031214579
N21_random_year,21,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,6.6832411266226,0.8597934532686662,1014.6090667329418,947.6222,0.933977650558724
N1_random_year,1,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,7.867141517212194,0.8349566140325024,1014.6090667329418,793.4641,0.7820392477696781
N2_random_year,2,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,3.765109819009896,0.9210124196050985,1014.6090667329416,1019.8187,1.0051346464602087
N3_random_year,3,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,6.561003857449328,0.8623578475599902,1014.6090667329418,772.22534,0.7611062892267004
N4_random_year,4,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,4.827357474704511,0.8987277118178664,1014.6090667329418,841.1376,0.8290262730951781
N5_random_year,5,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,3.3457225961863752,0.9298106708040711,1014.6090667329418,1054.7947,1.0396069898437155
N6_random_year,6,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,5.201858490557062,0.8908711205045738,1014.6090667329418,825.21173,0.8133297424733518
N7_random_year,7,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,3.795089411219122,0.9203834829834158,1014.6090667329418,955.83704,0.9420742111152464
N8_random_year,8,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,6.638932976737906,0.8607229861958325,1014.6090667329418,736.91315,0.7263025446298533
N9_random_year,9,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,3.852299919731527,0.9191832737311542,1014.609066732942,904.76953,0.891742012678216
N10_random_year,10,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,4.070300713388755,0.9146098732082231,1014.6090667329418,904.04205,0.8910250093996172
N11_random_year,11,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,4.036547483800191,0.9153179763084974,1014.6090667329418,980.2967,0.9661816792659887
N12_random_year,12,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,3.4753617450862255,0.9270909937725135,1014.6090667329418,957.86285,0.9440708598122829
N13_random_year,13,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,4.119125470908585,0.9135855871594105,1014.6090667329418,874.8867,0.8622894742771715
N14_random_year,14,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,3.670612390337114,0.9229948646341165,1014.6090667329418,866.0897,0.8536191426600503
N15_random_year,15,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,3.584435536601721,0.9248027537767481,1014.6090667329418,921.1306,0.9078675180781018
N16_random_year,16,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,4.737976830682233,0.9006028127166004,1014.6090667329418,937.12244,0.9236290776909648
N17_random_year,17,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,4.961436470416322,0.8959148920165467,1014.6090667329418,838.2404,0.8261708326534248
N18_random_year,18,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,3.626169187992149,0.9239272308032268,1014.6090667329418,925.6889,0.9123601731545014
N19_random_year,19,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,4.953687475521743,0.8960774568251811,1014.6090667329418,841.84424,0.8297227630657812
N20_random_year,20,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,3.3717969044164477,0.9292636624519732,1014.6090667329418,989.0933,0.9748516499451393
N21_random_year,21,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,6.246554912581121,0.8689546169788969,1014.6090667329418,832.0009,0.8200211715103244
N1_random_year,1,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,10.176505397198657,0.786508873089987,1014.6090667329418,728.4132,0.717924993863218
N2_random_year,2,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,9.239156854543298,0.8061733442289732,1014.6090667329416,741.52936,0.7308522880619364
N3_random_year,3,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,13.87596293820931,0.70889860035299,1014.6090667329418,548.5737,0.5406749736971764
N4_random_year,4,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,8.630991778646147,0.8189319329913138,1014.6090667329418,758.61255,0.7476895029835188
N5_random_year,5,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,10.379381717390928,0.7822527662506856,1014.6090667329418,764.2438,0.7532396461574509
N6_random_year,6,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,6.785906325523597,0.8576396580165311,1014.6090667329418,801.5592,0.7900177816098142
N7_random_year,7,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,6.385238981774115,0.8660451881464188,1014.6090667329418,912.3696,0.8992326786947563
N8_random_year,8,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,5.916821893021867,0.8758720283276419,1014.6090667329418,869.522,0.8570019736331801
N9_random_year,9,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,13.376475986466913,0.7193772497559261,1014.609066732942,635.1351,0.6259899419644718
N10_random_year,10,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,6.704625008911002,0.8593448445420676,1014.6090667329418,927.17145,0.9138213703721512
N11_random_year,11,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,4.84080745481975,0.8984455470373602,1014.6090667329418,902.1829,0.8891926476355326
N12_random_year,12,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,6.453169935186705,0.8646200765555462,1014.6090667329418,777.0043,0.7658164094303871
N13_random_year,13,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,5.257123826131712,0.8897117186951727,1014.6090667329418,903.4435,0.8904350562866697
N14_random_year,14,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,6.64559337274096,0.860583258912953,1014.6090667329418,868.29364,0.8557913275234558
N15_random_year,15,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,4.649304541788565,0.902463053156979,1014.6090667329418,1079.9285,1.064378884642006
N16_random_year,16,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,11.582887131698012,0.7570046366507691,1014.6090667329418,664.9363,0.655362051354401
N17_random_year,17,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,10.76820884851336,0.7740956298707092,1014.6090667329418,721.9447,0.711549626175835
N18_random_year,18,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,4.668465599451783,0.9020610766794315,1014.6090667329418,1023.2684,1.0085346219869418
N19_random_year,19,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,5.181858367013072,0.8912906995984857,1014.6090667329418,900.28217,0.8873192592554563
N20_random_year,20,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,5.558433149417998,0.8833906030993819,1014.6090667329418,858.23267,0.845875218500805
N21_random_year,21,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,5.817483979991683,0.8779560210314182,1014.6090667329418,931.4211,0.9180098148956625
N1_random_year,1,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,5.11572292257219,0.892678143520666,1014.6090667329418,894.6008,0.8817197277358803
N2_random_year,2,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,3.3303153724095513,0.9301338962570419,1014.6090667329416,999.43097,0.9850404476045792
N3_random_year,3,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,7.197125097125916,0.8490127713271085,1014.6090667329418,762.73865,0.7517561910982806
N4_random_year,4,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,4.1396427714413555,0.9131551582999026,1014.6090667329418,908.90027,0.895813272673939
N5_random_year,5,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,4.6176552283528505,0.9031270185682466,1014.6090667329418,825.3601,0.8134759825077735
N6_random_year,6,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,3.1916310576665925,0.9330433302408697,1014.6090667329418,964.5515,0.9506632113763256
