time,air_temp,ice_temp,albedo,shortwave_down,shortwave_up,longwave_down,longwave_up,sensible_heat_flux,latent_heat_flux,surface_energy_balance,meltwater_runoff
2005-01-01 12:00:00,-27.945866,-27.940155,0.71190655,0.0,0.0,126.91026,193.08255,48.951027,-2.67988,-19.90114,3.1011728489583255e-15
2005-01-02 12:00:00,-30.013306,-30.188953,0.7150117,0.0,0.0,123.90717,184.74202,41.38891,-0.4690788,-19.915016,3.1031758552039987e-15
2005-01-03 12:00:00,-20.544275,-23.21971,0.71717656,0.0,0.0,139.67757,210.56721,69.14942,-5.828977,-7.569204,3.1028914960669667e-15
2005-01-04 12:00:00,-19.826092,-21.917572,0.71596897,0.0,0.0,144.87622,215.1912,63.394768,-5.395379,-12.315583,3.1035089708068497e-15
2005-01-05 12:00:00,-21.93909,-24.635416,0.7136849,0.0,0.0,144.38594,204.53468,44.02823,-1.7889073,-17.909422,3.103769248905497e-15
2005-01-06 12:00:00,-22.53826,-24.496052,0.7095084,0.0,0.0,147.31563,204.46268,45.609882,-0.74582654,-12.282993,3.103769248905497e-15
2005-01-07 12:00:00,-21.096376,-23.941362,0.70944756,0.0,0.0,152.84724,206.61198,39.50877,-0.24274759,-14.498717,3.1037692508477968e-15
2005-01-08 12:00:00,-22.040936,-24.532959,0.70944697,0.0,0.0,149.2696,204.48601,41.03023,-0.7739156,-14.960084,3.103769269777971e-15
2005-01-09 12:00:00,-26.70629,-27.59532,0.70962197,0.0,0.0,140.39716,193.7861,34.80668,0.26860097,-18.313667,3.103769269777971e-15
2005-01-10 12:00:00,-24.780073,-27.115505,0.70944554,0.0,0.0,144.13304,195.78136,36.785408,0.173036,-14.689872,3.103769269777971e-15
2005-01-11 12:00:00,-24.199942,-25.52515,0.70944625,0.0,0.0,140.34055,200.77592,48.67953,-2.0092862,-13.765134,3.1011728489583255e-15
2005-01-12 12:00:00,-21.913538,-21.50128,0.7097961,0.0,0.0,175.15388,218.71883,37.675068,-4.885766,-10.77564,3.1031758552039987e-15
2005-01-13 12:00:00,-23.953428,-24.244984,0.70944965,0.0,0.0,153.90443,207.36511,38.50809,-3.297135,-18.249722,3.1028914960669667e-15
2005-01-14 12:00:00,-26.19691,-26.685085,0.70944893,0.0,0.0,138.3367,196.64102,42.056477,-0.057082396,-16.304928,3.1035089708068497e-15
2005-01-15 12:00:00,-22.212505,-22.763885,0.70944804,0.0,0.0,171.8723,212.8262,31.228498,0.61947507,-9.105929,3.103769248905497e-15
2005-01-16 12:00:00,-18.00435,-19.102655,0.7094473,0.0,0.0,189.40039,227.49026,33.520397,1.4532907,-3.1161864,3.103769248905497e-15
2005-01-17 12:00:00,-21.358294,-22.700327,0.7094466,0.0,0.0,160.74934,212.21617,38.168922,-1.0629538,-14.360859,3.1037692508477968e-15
2005-01-18 12:00:00,-23.301382,-23.27026,0.7094464,0.0,0.0,180.14627,211.34099,17.918413,0.22468977,-13.051615,3.103769269777971e-15
2005-01-19 12:00:00,-22.82477,-22.337765,0.7094453,0.0,0.0,178.9761,213.93297,29.937853,-1.5896413,-6.608652,3.103769269777971e-15
2005-01-20 12:00:00,-22.809872,-21.42429,0.7094525,0.0,0.0,195.74593,219.176,15.438746,-2.3505843,-10.341907,3.103769269777971e-15
2005-01-21 12:00:00,-25.375092,-25.135511,0.70945257,0.0,0.0,169.5663,204.38634,19.625687,0.22283208,-14.971519,3.1011728489583255e-15
2005-01-22 12:00:00,-23.785837,-24.6014,0.71088856,0.0,0.0,152.124,205.29454,37.278023,1.3727518,-14.519773,3.1031758552039987e-15
2005-01-23 12:00:00,-22.597403,-23.584093,0.7151694,0.0,0.0,136.11652,208.79976,61.318665,-1.4935682,-12.858147,3.1028914960669667e-15
2005-01-24 12:00:00,-24.60784,-24.034624,0.7103755,0.0,0.0,149.1018,207.89957,38.469673,-1.8227341,-22.150822,3.1035089708068497e-15
2005-01-25 12:00:00,-23.768803,-23.939375,0.70960724,0.0,0.0,154.19914,208.83115,36.907112,-4.1033974,-21.828289,3.103769248905497e-15
2005-01-26 12:00:00,-20.304338,-21.471195,0.7112153,0.0,0.0,174.3986,218.11746,37.201206,-1.7804946,-8.298145,3.103769248905497e-15
2005-01-27 12:00:00,-20.750244,-22.14307,0.70949554,0.0,0.0,171.7899,216.64847,28.76008,1.7071345,-14.391352,3.1037692508477968e-15
2005-01-28 12:00:00,-24.129293,-25.081055,0.7094503,0.0,0.0,154.9861,205.12389,31.901129,1.76478,-16.471878,3.103769269777971e-15
2005-01-29 12:00:00,-22.156784,-22.072767,0.7094487,0.0,0.0,166.07936,216.42299,37.745213,-1.7079923,-14.306408,3.103769269777971e-15
2005-01-30 12:00:00,-20.528194,-23.184214,0.7094465,0.0,0.0,152.49522,212.06282,53.102886,-4.1075206,-10.572231,3.103769269777971e-15
