time,air_temp,ice_temp,albedo,shortwave_down,shortwave_up,longwave_down,longwave_up,sensible_heat_flux,latent_heat_flux,surface_energy_balance,meltwater_runoff
2013-01-01 12:00:00,-25.668777,-29.14001,0.8197259,0.0,0.0,130.24619,200.45222,71.1898,-1.525666,-0.541909,4.309348305308507e-15
2013-01-02 12:00:00,-24.329523,-28.62775,0.8194668,0.0,0.0,144.29001,202.18665,46.174637,2.3883605,-9.333639,4.3121316555731846e-15
2013-01-03 12:00:00,-22.271435,-25.821388,0.8197393,0.018274996,0.015006345,146.14423,211.70854,66.25409,0.76229966,1.4553386,4.3117365147032904e-15
2013-01-04 12:00:00,-10.923854,-13.725986,0.8123617,0.0,0.0,211.37521,256.44543,81.92081,-28.452219,8.398367,4.312594559078859e-15
2013-01-05 12:00:00,-17.050674,-18.261707,0.81110847,0.088891774,0.07211112,223.10703,239.17786,12.513252,0.36518592,-3.1756122,4.312956242147337e-15
2013-01-06 12:00:00,-22.581776,-24.612946,0.81085867,0.15922563,0.12911236,174.69592,216.15552,28.76509,0.16598287,-12.498407,4.312956242147337e-15
2013-01-07 12:00:00,-12.194196,-14.901093,0.8107819,0.010499865,0.008519874,216.34732,252.1332,74.609665,-28.165478,10.660294,4.312956242147337e-15
2013-01-08 12:00:00,-12.808195,-15.328013,0.81394625,0.2701108,0.2190099,190.756,250.20984,87.56516,-30.112911,-1.950489,4.312956242147337e-15
2013-01-09 12:00:00,-10.26436,-12.685095,0.81077874,0.2625941,0.21291919,234.20552,260.73163,52.84247,-22.87783,3.488205,4.312956242147337e-15
2013-01-10 12:00:00,-16.289822,-17.407602,0.81070596,0.39000744,0.31618422,222.43303,242.51187,12.808278,-0.5603649,-7.757105,4.312956242147337e-15
2013-01-11 12:00:00,-19.434162,-20.893007,0.8105757,0.45690072,0.37036556,208.30447,229.40405,12.867479,0.80471253,-7.3408527,4.309348305308507e-15
2013-01-12 12:00:00,-22.686516,-24.253605,0.8109847,0.63145435,0.51177865,188.51225,217.46613,14.272041,1.6134894,-12.948666,4.3121316555731846e-15
2013-01-13 12:00:00,-28.565012,-31.409931,0.8179966,1.0587188,0.8676967,123.19545,192.97548,57.205635,-0.8467456,-13.230115,4.3117365147032904e-15
2013-01-14 12:00:00,-16.846067,-19.485641,0.81059414,0.93088526,0.7544527,202.88591,234.95767,38.630684,1.4002757,8.13563,4.312594559078859e-15
2013-01-15 12:00:00,-17.412716,-20.000357,0.81358606,1.5264043,1.2499741,173.29965,232.3643,58.04854,-4.233887,-4.9735723,4.312956242147337e-15
2013-01-16 12:00:00,-12.539496,-15.231269,0.8106286,1.6044778,1.3003466,201.76529,250.44754,64.506546,-12.494986,3.63344,4.312956242147337e-15
2013-01-17 12:00:00,-15.206042,-18.277504,0.8104285,1.9781758,1.6031939,177.0112,238.6711,60.937828,-4.4988394,-4.8459272,4.312956242147337e-15
2013-01-18 12:00:00,-18.673357,-20.890606,0.8134353,1.9642628,1.5919119,183.91945,229.23502,43.65997,-3.7148652,-4.9981103,4.312956242147337e-15
2013-01-19 12:00:00,-12.09871,-14.85547,0.8116411,2.623297,2.1259942,193.12976,251.85344,75.55449,-13.922121,3.4059925,4.312956242147337e-15
2013-01-20 12:00:00,-9.3262415,-12.271681,0.81042635,2.3886325,1.9358461,208.65137,262.15012,90.805435,-33.68199,4.0774803,4.312956242147337e-15
2013-01-21 12:00:00,-7.7513237,-10.417198,0.8104738,3.0278246,2.4541483,214.50171,269.65112,101.97698,-44.45154,2.9497032,4.309348305308507e-15
2013-01-22 12:00:00,-9.0976715,-11.805657,0.8110527,3.9331324,3.1900833,186.94504,263.73404,122.11737,-45.98105,0.09037018,4.3121316555731846e-15
2013-01-23 12:00:00,-9.776651,-12.244175,0.8119534,3.7917476,3.0797806,197.42734,262.09406,105.06831,-41.85484,-0.7412758,4.3117365147032904e-15
2013-01-24 12:00:00,-10.114233,-12.570265,0.81362796,4.0713797,3.3105192,197.09709,260.7917,108.27239,-45.53189,-0.19323349,4.312594559078859e-15
2013-01-25 12:00:00,-14.758067,-17.34377,0.8131751,5.085397,4.1352463,179.70139,242.36206,66.8085,-15.16614,-10.068163,4.312956242147337e-15
2013-01-26 12:00:00,-22.23495,-24.60808,0.8185214,7.494152,6.162244,142.60757,215.74715,61.395058,-4.73538,-15.147985,4.312956242147337e-15
2013-01-27 12:00:00,-25.821922,-27.816486,0.8164609,6.6175523,5.380637,149.66338,204.90422,44.455437,-1.5811672,-11.12966,4.312956242147337e-15
2013-01-28 12:00:00,-19.765106,-22.845406,0.81634766,8.485992,6.9288793,158.56946,222.10408,63.687477,-2.6969025,-0.98693395,4.312956242147337e-15
2013-01-29 12:00:00,-17.729036,-20.998045,0.8151168,7.437732,6.0479007,163.28583,228.58556,63.415928,-3.5368452,-4.030814,4.312956242147337e-15
2013-01-30 12:00:00,-19.752476,-22.773151,0.8139201,7.708107,6.267546,163.068,222.25272,51.635437,-1.221486,-7.3302126,4.312956242147337e-15
2013-01-31 12:00:00,-20.235767,-23.087955,0.81573427,10.6025505,8.654589,152.59319,221.03767,63.311893,-1.0736672,-4.258302,4.312956242147337e-15
2013-02-01 12:00:00,-12.740122,-14.947729,0.81376433,8.154312,6.6311235,206.87404,251.74622,77.161674,-25.525509,8.287178,4.309348305308507e-15
2013-02-02 12:00:00,-11.254083,-12.884694,0.8124904,5.8162313,4.7254505,241.48305,260.0695,40.638348,-23.266468,-0.123781204,4.3121316555731846e-15
2013-02-03 12:00:00,-17.93685,-19.894115,0.81340706,9.10339,7.392537,190.68152,232.90082,34.867813,-2.275916,-7.9165487,4.3117365147032904e-15
2013-02-04 12:00:00,-19.350023,-19.88159,0.81158906,9.891219,8.025016,212.33711,233.23047,11.061589,0.11737417,-7.84819,4.312594559078859e-15
2013-02-05 12:00:00,-15.399801,-17.665953,0.8141335,8.305365,6.7381744,203.5808,242.88843,70.84003,-26.36506,6.7345257,4.312956242147337e-15
2013-02-06 12:00:00,-10.252184,-12.553013,0.81357116,16.397915,13.356421,222.53952,261.32416,80.69928,-46.94197,-1.985836,4.312956242147337e-15
