t2m,ts,al2,swd,date,dailyQ,time,runoff
-2.463208,-3.6011336,0.7156067,296.94238,2021-07-18,5051174.780448,2021-07-18,1.357487919811809
-1.401995,-4.1186028,0.71484345,319.0059,2021-07-19,4498997.677632,2021-07-19,1.209091996239566
0.86625886,-1.090855,0.70479304,164.48547,2021-07-20,7588903.480128,2021-07-20,2.0394948198521576
0.14564204,-1.4977373,0.7058114,192.01682,2021-07-21,10670983.31232,2021-07-21,2.8677944376541715
1.575235,-1.2020252,0.6927457,223.39836,2021-07-22,11323698.523200002,2021-07-22,3.043209673190415
1.0704428,-2.3464296,0.69089174,303.39005,2021-07-23,15286367.54592,2021-07-23,4.10816496821938
-0.34319875,-3.7076378,0.6920985,311.4089,2021-07-24,14501310.655679999,2021-07-24,3.8971833072816233
0.49741942,-2.6966279,0.69379973,281.82062,2021-07-25,15115324.032,2021-07-25,4.062197542026305
0.6634196,-3.0254292,0.69455844,256.49985,2021-07-26,14977072.40256,2021-07-26,4.025042835444868
4.110579,-0.074680306,0.63995534,189.28722,2021-07-27,24810989.515199997,2021-07-27,6.667878267810451
4.611529,-0.020301307,0.6293477,180.42981,2021-07-28,45528899.02272,2021-07-28,12.235753683461427
3.8238196,-0.016274584,0.62869513,179.77263,2021-07-29,63476241.02784,2021-07-29,17.059047476221576
2.8819516,-0.19839999,0.6450282,157.60042,2021-07-30,40298551.945920005,2021-07-30,10.830113751803928
2.9713228,-0.0017477991,0.62026393,161.0867,2021-07-31,39727159.0416,2021-07-31,10.676553639791372
2.8424544,-0.04943597,0.62385446,186.6924,2021-08-01,33467834.4912,2021-08-01,8.994379129370678
2.464383,-0.28749007,0.6265986,187.90533,2021-08-02,26487367.05312,2021-08-02,7.118399652574023
3.0736153,-0.5918832,0.62660646,216.60016,2021-08-03,29957885.51904,2021-08-03,8.051090976423318
2.3284106,-0.67196107,0.62618023,241.11664,2021-08-04,33089153.11488,2021-08-04,8.892609656692379
2.413112,-1.304695,0.6266969,269.53555,2021-08-05,24140595.9312,2021-08-05,6.487712023054489
1.9627597,-1.8676223,0.6319082,273.26572,2021-08-06,19340758.55808,2021-08-06,5.197770270040401
2.3009899,-0.6865828,0.63700384,240.78639,2021-08-07,18229840.92288,2021-08-07,4.8992145210832945
0.9637034,-2.3120618,0.6421083,252.97513,2021-08-08,21435257.11104,2021-08-08,5.760660410906669
0.40870783,-2.4618294,0.6415538,240.22957,2021-08-09,14636196.90144,2021-08-09,3.9334335771944233
0.93948793,-2.3257358,0.6402514,182.98,2021-08-10,14562967.622399999,2021-08-10,3.9137534302990677
3.1259348,-0.044413134,0.62764883,111.49034,2021-08-11,15227704.3824,2021-08-11,4.092399420742267
1.3484325,-1.2329159,0.6556803,182.95195,2021-08-12,21635228.75328,2021-08-12,5.814402183948554
0.01729332,-3.0967422,0.65533805,220.56282,2021-08-13,14812107.577920001,2021-08-13,3.980709038580526
1.0934511,-1.7476027,0.64038163,125.28374,2021-08-14,9011638.022400001,2021-08-14,2.4218504179417435
1.0609924,-0.41331324,0.6659614,94.92919,2021-08-15,25338946.124160003,2021-08-15,6.809765007034401
0.8200585,-0.63962626,0.68585205,96.38556,2021-08-16,20266805.19744,2021-08-16,5.446642498928514
1.1341444,-0.63885105,0.7209682,127.62008,2021-08-17,13308830.539199999,2021-08-17,3.576707888572432
-0.3739615,-2.4439266,0.70020753,165.97276,2021-08-18,13692935.96064,2021-08-18,3.6799350569446934
-0.7890829,-3.6841986,0.6913606,199.82893,2021-08-19,9352512.9792,2021-08-19,2.5134595299078373
0.30283013,-3.0575786,0.6844514,128.833,2021-08-20,6212722.796639999,2021-08-20,1.669650430276783
-0.6712288,-1.6884981,0.6865847,116.671326,2021-08-21,8722646.92224,2021-08-21,2.3441849352665365
-5.31223,-7.4081154,0.7173197,191.792,2021-08-22,6563753.676864,2021-08-22,1.7639889158959092
-5.0543156,-8.595363,0.7135773,191.61517,2021-08-23,4507835.6304,2021-08-23,1.2114671692715637
-0.4117329,-4.0917463,0.703073,99.09609,2021-08-24,3638650.29552,2021-08-24,0.9778762437022581
0.9597562,-1.6049,0.69730365,89.49879,2021-08-25,3719030.762592,2021-08-25,0.999478250716831
-0.5876502,-2.3963141,0.6966914,104.81962,2021-08-26,8859690.16128,2021-08-26,2.381014890588768
-1.2433596,-3.369525,0.6943561,142.4761,2021-08-27,5281639.709472001,2021-08-27,1.419424671298088
-2.696683,-4.2310104,0.69880444,90.72682,2021-08-28,3334949.4502080004,2021-08-28,0.8962575615803323
-3.2780461,-5.850588,0.71618855,128.00792,2021-08-29,3146779.37664,2021-08-29,0.8456874243664296
-4.2931075,-7.2502112,0.71586853,150.13048,2021-08-30,2481780.668256,2021-08-30,0.666971036088598
-3.3886857,-5.729301,0.711909,97.78335,2021-08-31,2456998.576992,2021-08-31,0.6603109241382509
-2.526322,-4.4491777,0.7067157,82.22637,2021-09-01,2308122.262656,2021-09-01,0.6203008656782857
-3.1552432,-5.6220026,0.7003589,94.40091,2021-09-02,2706229.94544,2021-09-02,0.7272910993671743
-5.1258655,-6.7029037,0.6884728,62.155434,2021-09-03,2566140.295968,2021-09-03,0.6896424304703827
-10.916078,-11.427628,0.78424793,113.034615,2021-09-05,690074.1331776,2021-09-05,0.1854553327256107
-15.29282,-17.36849,0.7949742,127.02358,2021-09-06,653826.3263711999,2021-09-06,0.17571384445840088
-15.421553,-17.860678,0.79537535,89.7682,2021-09-07,611839.3119552,2021-09-07,0.16442996153292647
-12.279112,-14.683607,0.79449785,113.08948,2021-09-08,653425.2097056,2021-09-08,0.1756060455696959
-11.158846,-14.373766,0.7933069,89.01429,2021-09-09,569214.5023296,2021-09-09,0.15297467307705997
-12.086927,-15.915005,0.7933217,99.61185,2021-09-10,519960.8792448,2021-09-10,0.13973791108589204
-12.038491,-16.285975,0.79581136,102.329636,2021-09-11,524325.3355872,2021-09-11,0.1409108455058783
-12.868505,-17.590357,0.8008378,103.74708,2021-09-12,503219.083248,2021-09-12,0.1352386041306902
-12.9704485,-16.207016,0.79671204,96.38357,2021-09-13,502661.77836480003,2021-09-13,0.13508883013167428
-13.779586,-17.035513,0.7941861,92.28245,2021-09-14,513082.32304319995,2021-09-14,0.1378893199451613
-17.020248,-20.664684,0.79578745,84.95091,2021-09-15,514801.7678016,2021-09-15,0.13835141551495758
-15.581743,-19.081446,0.79029256,72.36338,2021-09-16,509634.7278624,2021-09-16,0.13696278918474236
-17.12494,-20.934427,0.79239887,78.371185,2021-09-17,526737.9793823999,2021-09-17,0.14155923621678185
-18.554392,-22.156214,0.79689556,73.884735,2021-09-18,533631.1792608,2021-09-18,0.14341176280128987
-17.726755,-21.61224,0.79629004,73.965744,2021-09-19,568825.5195936001,2021-09-19,0.15287013514517542
-17.870253,-21.459686,0.7984595,69.167564,2021-09-20,549601.4094336,2021-09-20,0.147703713778735
-17.59902,-21.303633,0.7964986,65.38797,2021-09-21,555596.5671936,2021-09-21,0.14931489426452374
-17.737152,-22.558298,0.7980903,64.728264,2021-09-22,498092.4713376,2021-09-22,0.13386084271073911
-15.862855,-20.749065,0.79268295,43.27984,2021-09-23,446505.7230432,2021-09-23,0.1199970603876476
-12.091953,-17.28436,0.7902177,46.849823,2021-09-24,467936.07448320003,2021-09-24,0.12575640241432393
-10.6730585,-14.425138,0.7919123,29.677923,2021-09-25,460440.43902720005,2021-09-25,0.12374197309340254
-12.117284,-15.904071,0.79459137,43.480083,2021-09-26,447517.6890048,2021-09-26,0.12026902317409685
-10.91333,-14.741278,0.7934855,29.19143,2021-09-27,433010.56135679997,2021-09-27,0.11637027656775167
-6.5171323,-10.166083,0.79111195,18.698734,2021-09-28,459196.1325792,2021-09-28,0.12340756950510418
-10.738634,-13.762025,0.79834414,36.828983,2021-09-29,551323.4277888,2021-09-29,0.14816650099487463
-10.499663,-13.369314,0.800054,18.21357,2021-09-30,526494.892032,2021-09-30,0.14149390722779018
-6.6127825,-8.376624,0.7914731,18.592606,2021-10-01,578214.0916992,2021-10-01,0.15539328545606285
-6.636,-8.783125,0.78442276,20.7856,2021-10-02,617881.2948864,2021-10-02,0.16605372614161928
-5.5901623,-7.119857,0.7889116,13.374491,2021-10-03,862945.3329119999,2021-10-03,0.2319139439443674
-7.9900126,-10.00375,0.81819165,15.816597,2021-10-04,1056480.7319999998,2021-10-04,0.2839259961376229
-7.3977337,-8.540888,0.8218277,12.832247,2021-10-05,1060055.641728,2021-10-05,0.284886742296905
-13.362044,-16.986776,0.8277873,21.849955,2021-10-06,970988.586912,2021-10-06,0.26095024114197707
-14.947217,-19.2185,0.82548004,17.565685,2021-10-07,844901.0086176,2021-10-07,0.2270645864551692
-10.698353,-13.529063,0.8209849,11.234808,2021-10-08,836635.4592192001,2021-10-08,0.22484324509466683
-9.286068,-11.195084,0.81963533,8.0383835,2021-10-09,843805.5341184,2021-10-09,0.22677018100222743
-7.612917,-8.854949,0.81842947,7.8391333,2021-10-10,873779.121792,2021-10-10,0.2348254918851194
-7.5612373,-8.89466,0.8173857,6.0381784,2021-10-11,891060.3659519999,2021-10-11,0.23946977389993368
-8.208804,-9.883845,0.814417,7.1827426,2021-10-12,892040.750208,2021-10-12,0.23973324919867908
-7.8793774,-9.3124895,0.81331575,4.706448,2021-10-13,960661.375488,2021-10-13,0.2581748343578588
-10.944743,-11.249979,0.8117945,4.2152677,2021-10-14,1043632.2415679999,2021-10-14,0.2804730032582693
-13.866548,-15.543224,0.81142294,4.1949,2021-10-15,1161797.963616,2021-10-15,0.3122296830779632
-15.398925,-18.51777,0.8137554,4.3646913,2021-10-16,1148872.398336,2021-10-16,0.3087559765667064
-9.423079,-11.018339,0.8106976,2.1414404,2021-10-17,1215348.894432,2021-10-17,0.3266213335032828
-7.5827923,-9.884206,0.81063324,1.7998706,2021-10-18,1213645.722336,2021-10-18,0.3261636111622089
-7.209711,-8.771323,0.81107444,1.50842,2021-10-19,829260.2693376,2021-10-19,0.22286118515697795
-11.106908,-12.061273,0.8119978,1.246995,2021-10-20,624747.6798336001,2021-10-20,0.1678990462946026
-20.296297,-22.243843,0.8125583,0.8890752,2021-10-21,575220.2586048,2021-10-21,0.1545887018817007
-26.361713,-29.32322,0.8179327,0.56465334,2021-10-22,593674.1081856,2021-10-22,0.15954811805097022
-26.18331,-32.04139,0.8211654,0.21866629,2021-10-23,559074.0290399999,2021-10-23,0.15024945160084222
-15.042195,-16.708307,0.8120819,0.0,2021-10-26,544107.0383424,2021-10-26,0.146227118193063
-10.691844,-12.072708,0.8105302,0.0,2021-10-27,534686.5245024,2021-10-27,0.14369538363782242
-11.092757,-12.413247,0.8103898,0.0,2021-10-28,563946.7983552,2021-10-28,0.15155899359234443
-17.734138,-20.449467,0.8105597,0.0,2021-10-29,530386.1265888,2021-10-29,0.14253966472651242
-25.520851,-29.863876,0.8161509,0.0,2021-10-30,460404.4991328,2021-10-30,0.12373231435566172
-2.5743442,-5.380563,0.7998383,386.34552,2022-06-23,745830.8327520001,2022-06-23,0.2004397768224177
-2.0516856,-5.476699,0.79649633,399.76294,2022-06-24,669845.0379168,2022-06-24,0.1800188246579127
-1.1712916,-4.2650805,0.78594625,389.83417,2022-06-25,2840781.937248,2022-06-25,0.7634515395429896
1.0446728,-2.5815592,0.76718545,325.99646,2022-06-26,1623314.805984,2022-06-26,0.43626093630826324
2.7463453,-0.9567042,0.73447675,350.08038,2022-06-27,2741732.2584,2022-06-27,0.7368322384216229
1.7293487,-2.3800461,0.73540395,394.351,2022-06-28,3387174.865056,2022-06-28,0.9102929836048761
1.1069546,-2.9820886,0.72558343,394.36417,2022-06-29,5843267.28144,2022-06-29,1.5703603798249224
1.921979,-1.9883993,0.71375555,381.5096,2022-06-30,8586341.121888,2022-06-30,2.3075531643576492
1.7866557,-1.5800539,0.6866285,360.8761,2022-07-01,13997901.35808,2022-07-01,3.761893583620084
1.6468943,-1.7686623,0.6858683,278.34848,2022-07-02,15626225.816639999,2022-07-02,4.199500848881503
0.6240506,-0.668248,0.6978104,142.61859,2022-07-03,17432401.53888,2022-07-03,4.684905102460057
-1.0342308,-1.4339907,0.754752,275.83325,2022-07-04,15737230.2816,2022-07-04,4.229332962553684
0.21823005,-3.0432243,0.7428329,366.31787,2022-07-05,13358016.05472,2022-07-05,3.5899263468618905
1.9725661,-0.43992722,0.6971277,170.31975,2022-07-06,14697949.0896,2022-07-06,3.9500292906853964
1.7699472,-0.29317072,0.6636457,294.2029,2022-07-07,17637232.39488,2022-07-07,4.7399527744790495
3.1005926,-0.6681289,0.67414397,318.76196,2022-07-08,17581290.2784,2022-07-08,4.724918500150579
2.9875045,-0.21371348,0.64638346,238.31633,2022-07-09,23841223.128000002,2022-07-09,6.407256489138446
3.2915065,-0.4367424,0.645948,199.41328,2022-07-10,21055328.6112,2022-07-10,5.658555777560507
2.1735065,-0.19462723,0.64121115,275.15445,2022-07-11,22624172.64,2022-07-11,6.080177857518707
3.7626395,-0.67261606,0.6401413,319.34546,2022-07-12,22382889.67584,2022-07-12,6.015333791862651
2.0092273,-0.21388288,0.64887077,123.825195,2022-07-13,33494759.081279997,2022-07-13,9.001615031387166
3.9286196,-0.07182386,0.62698025,271.78333,2022-07-14,32480351.352,2022-07-14,8.728996027271219
6.247071,-0.021956787,0.61303616,198.9488,2022-07-15,42084433.906560004,2022-07-15,11.310064118432027
7.1627603,-0.06919287,0.6135279,339.41223,2022-07-16,44053152.480000004,2022-07-16,11.839151270850245
5.817238,-0.14919819,0.6141651,340.4293,2022-07-17,41803526.122559994,2022-07-17,11.234571002486573
4.663271,-0.45433784,0.6167932,345.59912,2022-07-18,33177900.386880003,2022-07-18,8.916460217184284
3.6458738,-0.7353589,0.61708903,323.33896,2022-07-19,30472308.259200003,2022-07-19,8.189340529407852
2.985875,-0.24997266,0.62342167,189.47449,2022-07-20,30142723.674239997,2022-07-20,8.1007656706698
3.4530833,-0.13131995,0.61673504,228.87535,2022-07-21,36695786.63328,2022-07-21,9.861881488537827
2.6686084,-0.11772753,0.63601416,147.60963,2022-07-22,46615470.07104,2022-07-22,12.527766360952032
0.35143322,-0.9881463,0.6736096,164.59172,2022-07-23,24451640.48448,2022-07-23,6.571304304445198
1.1510713,-0.37641233,0.66765875,225.52655,2022-07-24,19151032.46976,2022-07-24,5.146781958575814
0.8975879,-1.5412419,0.6636863,310.19672,2022-07-25,23143678.819199998,2022-07-25,6.219793569345063
1.3866162,-1.9999017,0.6637754,312.30954,2022-07-26,20511231.091199998,2022-07-26,5.512331217393127
1.8158748,-1.655235,0.6593769,279.07565,2022-07-27,18482973.28416,2022-07-27,4.967243076317837
0.890232,-1.8878417,0.65836126,304.529,2022-07-28,17907252.4656,2022-07-28,4.8125198504646125
0.67813915,-2.6306393,0.66213334,259.48358,2022-07-29,17379002.8656,2022-07-29,4.670554370786276
1.4286643,-1.7629962,0.6558886,255.21602,2022-07-30,16273790.54208,2022-07-30,4.373531907059041
1.1907948,-2.8275075,0.6561292,300.69388,2022-07-31,14809635.060479999,2022-07-31,3.980044557008967
1.6060541,-2.8689272,0.65723246,298.42383,2022-08-01,16446642.37344,2022-08-01,4.419985313085853
2.0858264,-2.6304338,0.65457505,286.54474,2022-08-02,16674042.85344,2022-08-02,4.48109850318062
1.6618553,-2.6948214,0.65274996,279.29276,2022-08-03,16541158.9104,2022-08-03,4.445386346057884
1.5859846,-2.8989701,0.65294915,278.64313,2022-08-04,15836354.193599999,2022-08-04,4.255972213609763
0.8743747,-3.196471,0.65540475,263.83035,2022-08-05,14006446.75872,2022-08-05,3.764190134153962
0.7208142,-3.265961,0.6532705,240.35484,2022-08-06,12838517.80704,2022-08-06,3.4503127666075057
1.0414404,-3.2409413,0.6534247,257.7322,2022-08-07,12156675.9552,2022-08-07,3.267069834551842
-1.2303641,-3.6812716,0.65427166,260.63824,2022-08-08,12036332.60928,2022-08-08,3.2347279249136163
-2.406111,-4.2846546,0.65574783,253.05336,2022-08-09,9034294.504320001,2022-08-09,2.4279392788203817
-2.1863286,-5.073309,0.6597679,242.93704,2022-08-10,6537348.40176,2022-08-10,1.7568925782059652
-1.737951,-3.8007367,0.6559372,176.1129,2022-08-11,5641402.60656,2022-08-11,1.5161098599959424
-0.516758,-2.8676162,0.6600546,152.70981,2022-08-12,4960255.154976,2022-08-12,1.3330535459054071
1.5416814,-0.8480017,0.6832372,135.7017,2022-08-13,11767316.24736,2022-08-13,3.1624305926273375
1.5820043,-1.2892367,0.6836524,144.9705,2022-08-14,16500375.7344,2022-08-14,4.434425991059705
0.782803,-1.5403895,0.68000174,133.50162,2022-08-15,14186220.11136,2022-08-15,3.812503678056164
-1.5968086,-4.2480307,0.6790174,213.1924,2022-08-16,12061427.688000001,2022-08-16,3.2414721512945746
-2.343742,-5.047977,0.67677873,179.45984,2022-08-17,7511396.803199999,2022-08-17,2.0186651352326948
-2.2661657,-4.235735,0.6760531,170.19928,2022-08-18,5686263.1152,2022-08-18,1.5281659857889232
-4.0866923,-6.257636,0.67767537,194.14784,2022-08-19,6975187.845984001,2022-08-19,1.8745606024152723
-4.503095,-6.660048,0.6806094,198.51715,2022-08-20,7594165.1882879995,2022-08-20,2.0409088879799175
-4.7939196,-7.302491,0.67973113,198.04294,2022-08-21,4900804.51248,2022-08-21,1.317076365839147
-5.7278376,-8.190418,0.67824423,194.39566,2022-08-22,3139503.5134079996,2022-08-22,0.8437320581649126
-6.511561,-9.017641,0.6782297,193.06445,2022-08-23,2507045.7502079997,2022-08-23,0.6737609503231343
-2.3165593,-4.263811,0.678299,88.60462,2022-08-24,2015896.591872,2022-08-24,0.5417661019469466
-3.087277,-5.670287,0.6846817,165.36575,2022-08-25,1558264.986432,2022-08-25,0.4187789943707986
-2.609861,-5.78211,0.68124145,157.83035,2022-08-26,1684950.446592,2022-08-26,0.45282532799771524
-4.811587,-7.763283,0.6820432,152.0298,2022-08-27,1349960.559264,2022-08-27,0.36279781062352
-6.805944,-9.201032,0.6840952,162.36218,2022-08-28,1317762.687744,2022-08-28,0.35414473019533177
-8.089954,-10.4734125,0.6862442,160.62312,2022-08-29,1243443.728448,2022-08-29,0.33417173503234165
-8.191297,-10.999901,0.6859563,158.66563,2022-08-30,1287611.13024,2022-08-30,0.3460415904596759
-5.7536235,-9.025125,0.68478507,149.98662,2022-08-31,597446.475696,2022-08-31,0.16056193039107783
-6.0355234,-8.9796,0.68678254,144.23373,2022-09-01,602942.7189888001,2022-09-01,0.16203902912525803
0.9325549,-0.7773476,0.705948,61.026237,2022-09-04,3214487.474496,2022-09-04,0.8638837705448931
1.6191622,-0.34651893,0.6716968,42.958767,2022-09-05,8124119.027424,2022-09-05,2.1833323767630963
-0.05432586,-1.7667558,0.6854307,85.42867,2022-09-06,14720853.539520001,2022-09-06,3.956184792212821
-3.3901572,-4.571417,0.6988532,85.33384,2022-09-07,6112015.196832,2022-09-07,1.642585567920055
-6.094541,-8.329405,0.7122578,96.040535,2022-09-08,3413654.713728,2022-09-08,0.9174093627153008
-6.762692,-9.587656,0.713899,108.23127,2022-09-09,2725486.625376,2022-09-09,0.7324662737622453
-5.658388,-8.706799,0.71025723,95.20147,2022-09-10,2181504.030336,2022-09-10,0.5862725993297037
-1.230087,-3.2705152,0.716463,65.37475,2022-09-11,1788044.1284160002,2022-09-11,0.48053144266765546
-2.2540953,-3.947655,0.7217704,59.154297,2022-09-12,1172523.639744,2022-09-12,0.3151121760441406
-4.454257,-6.490119,0.7269266,67.48742,2022-09-13,1521831.467232,2022-09-13,0.40898759646042077
-7.2725163,-9.106238,0.7414966,70.45578,2022-09-14,993546.9797759999,2022-09-14,0.2670127408839743
-9.385203,-11.824343,0.76065075,75.13496,2022-09-15,803308.8386592,2022-09-15,0.21588681678150135
-8.622046,-11.529085,0.7591106,74.96711,2022-09-16,601415.4699935999,2022-09-16,0.16162858558456847
-12.140808,-16.221176,0.764441,81.057,2022-09-17,575185.5207072,2022-09-17,0.15457936617695847
-13.877541,-18.195486,0.7636325,76.1606,2022-09-18,422186.06808,2022-09-18,0.1134612267921989
-14.01709,-17.77565,0.760041,68.40675,2022-09-19,450992.4896448,2022-09-19,0.12120286531925738
-16.12621,-19.71383,0.7599031,57.537193,2022-09-20,478797.7315968,2022-09-20,0.1286754398584296
-13.038501,-16.556273,0.7604189,46.488213,2022-09-21,456662.185776,2022-09-21,0.12272657897828565
-14.928135,-18.568207,0.76621246,61.759174,2022-09-22,444821.8506336,2022-09-22,0.11954452477882561
-15.786393,-18.761435,0.7617348,58.06019,2022-09-23,463619.348784,2022-09-23,0.1245962954600986
-18.924213,-21.968239,0.76308674,53.503788,2022-09-24,509607.17542080005,2022-09-24,0.13695538454953196
-9.668091,-11.921577,0.75784475,32.20629,2022-09-25,496940.9807808,2022-09-25,0.13355138311201684
-10.143132,-13.153507,0.7592006,35.84227,2022-09-26,453445.6737024,2022-09-26,0.12186215110286504
-5.650094,-8.268053,0.7625197,21.710417,2022-09-27,507196.803168,2022-09-27,0.13630760430876676
-7.7699823,-9.640335,0.7652419,24.082268,2022-09-28,586689.6383712001,2022-09-28,0.1576710629476627
-11.422483,-12.675888,0.76803833,25.75571,2022-09-29,642424.8828384,2022-09-29,0.17264974104940745
-15.0187025,-16.363388,0.7976248,31.550856,2022-09-30,1107664.84368,2022-09-30,0.297681571090374
-19.301674,-22.57601,0.80463237,34.4909,2022-10-01,889445.09808,2022-10-01,0.23903567555275562
-13.0043,-14.5776205,0.80097085,5.4301157,2022-10-14,746062.64136,2022-10-14,0.2005020746835581
-17.382263,-19.319893,0.81714123,3.0121477,2022-10-17,441192.97728000005,2022-10-17,0.11856927605864531
-10.170088,-11.950731,0.8115567,0.0,2022-12-07,632313.6031584,2022-12-07,0.16993236526732827
-14.493402,-16.172028,0.811259,0.0,2022-12-09,680782.393872,2022-12-09,0.18295820593637027
-22.304972,-27.005459,0.81264746,0.0,2019-01-01,,,4.252476908555367e-15
-25.718548,-29.621658,0.81413454,0.0,2019-01-02,,,4.25522352636196e-15
-21.283382,-24.784678,0.8073993,0.0,2019-01-03,,,4.2548336002246186e-15
-21.476696,-25.19415,0.8085599,0.0,2019-01-04,,,4.2556803204741035e-15
-16.623316,-18.88621,0.8069604,0.0,2019-01-05,,,4.256037230194273e-15
-27.013962,-29.781153,0.8070249,0.0,2019-01-06,,,4.256037230194273e-15
-28.75348,-31.324959,0.8091981,0.0,2019-01-07,,,4.256037230285701e-15
-42.631165,-44.0251,0.8093033,0.0,2020-01-01,,,4.252476908555367e-15
-44.919594,-46.856064,0.81036794,0.0,2020-01-02,,,4.25522352636196e-15
-41.40971,-43.83379,0.8106065,0.0,2020-01-03,,,4.2548336002246186e-15
-45.29617,-47.790863,0.81485254,0.0,2020-01-04,,,4.2556803204741035e-15
-39.887455,-43.809406,0.8158087,0.0,2020-01-05,,,4.256037230194273e-15
-31.56567,-35.926353,0.8108975,0.0,2020-01-06,,,4.256037230194273e-15
-31.76088,-36.174644,0.8120158,0.0,2020-01-07,,,4.256037230285701e-15
-14.866054,-16.614023,0.8036441,0.0,2021-01-01,,,4.252476908555367e-15
-22.837421,-26.037216,0.8067515,0.0,2021-01-02,,,4.25522352636196e-15
-22.254313,-25.338926,0.8037781,0.0,2021-01-03,,,4.2548336002246186e-15
-23.06426,-26.491556,0.80388725,0.0,2021-01-04,,,4.2556803204741035e-15
-24.213766,-26.97075,0.80377704,0.0,2021-01-05,,,4.256037230194273e-15
-27.070953,-29.065937,0.8047259,0.0,2021-01-06,,,4.256037230194273e-15
-35.153427,-38.32528,0.81116754,0.0,2021-01-07,,,4.256037230285701e-15
-23.652988,-27.790546,0.8100936,0.0,2022-01-01,,,4.252476908555367e-15
-22.65274,-25.343525,0.80999064,0.0,2022-01-02,,,4.25522352636196e-15
-27.84696,-31.804735,0.8132566,0.0,2022-01-03,,,4.2548336002246186e-15
-29.879524,-34.04709,0.8190215,0.0,2022-01-04,,,4.2556803204741035e-15
-27.804384,-32.413067,0.818817,0.0,2022-01-05,,,4.256037230194273e-15
-23.164133,-27.67281,0.8175073,0.0,2022-01-06,,,4.256037230194273e-15
-22.501207,-26.07123,0.810041,0.0,2022-01-07,,,4.256037230285701e-15
